name,total amount (4/1),rc_qty,rc_price,shopify_qty,shopify_price,__key__,shopify value,rc value,notes,touched_rc,touched_shopify,rare_find_id,pending_rc_update,inventory_item_id,variant_id,pending_shopify_update,shopify_inventory_id,__orig_idx__,slug
Pokemon GO Elite Trainer Box,,1.0,89.99,2.0,85.25,pokemon go elite trainer box,,,,True,True,12248.0,False,38873.0,46412954566876.0,False,48511303483612.0,450,pokemon-sword-shield-pokemon-go-elite-trainer-box-44ecbabb
Pokemon GO Great Ball,,0.0,29.99,0.0,25.75,pokemon go great ball,,,,True,True,16653.0,False,56017.0,46526939070684.0,False,48625178968284.0,451,pokemon-go-great-ball-5830cb45
Pokemon GO Mini Tin [Assorted Art],,2.0,24.99,2.0,39.25,pokemon go mini tin [assorted art],,,,True,True,15768.0,False,53005.0,46545123573980.0,False,48643350429916.0,452,pokemon-go-mini-tin-assorted-art-087a33e3
Pokemon GO Mini Tin Display [Sealed],,0.0,194.99,1.0,194.99,pokemon go mini tin display [sealed],,,,True,True,16657.0,False,56018.0,46412569116892.0,False,48510918033628.0,453,pokemon-go-mini-tin-display-sealed-6ced084c
Pokemon GO Pin Collection [Bulbasaur],2.0,0.0,29.99,1.0,31.25,pokemon go pin collection [bulbasaur],,59.98,,True,True,12250.0,False,38871.0,46650229522652.0,False,48747220893916.0,454,pokemon-sword-shield-pokemon-go-pin-collection-bulbasaur-bf6c8498
Pokemon GO Pin Collection [Charmander],,0.0,23.99,1.0,31.75,pokemon go pin collection [charmander],,,,True,True,12243.0,False,38878.0,46650229489884.0,False,48747220861148.0,455,pokemon-sword-shield-pokemon-go-pin-collection-charmander-8905eece
Pokemon GO Pin Collection [Squirtle],,0.0,34.99,1.0,31.75,pokemon go pin collection [squirtle],,,,True,True,16656.0,False,38882.0,46650229457116.0,False,48747220828380.0,456,pokemon-go-pin-collection-squirtle-86a1f2f1
Pokemon GO Pokemon Center Elite Trainer Box,2.0,1.0,144.95,1.0,127.25,pokemon go pokemon center elite trainer box,,,,True,True,14110.0,False,38381.0,46489597247708.0,False,48587892130012.0,457,pokemon-go-pokemon-center-elite-trainer-box-6bfa4059
Pokemon GO Premier Deck Holder Collection [Dragonite VSTAR],,1.0,54.99,1.0,53.49,pokemon go premier deck holder collection [dragonite vstar],,,,True,True,16658.0,False,41529.0,46412986679516.0,False,48511335596252.0,458,pokemon-go-premier-deck-holder-collection-dragonite-vstar-756b8b82
Pokemon GO Radiant Eevee Premium Collection,,1.0,84.95,1.0,77.49,pokemon go radiant eevee premium collection,,,,True,True,13908.0,False,38879.0,46430060937436.0,False,48528424042716.0,459,pokmon-go-radiant-eevee-premium-collection-9735bd65
Pokemon GO Special Collection [Team Instinct],,0.0,49.99,0.0,0.0,pokemon go special collection [team instinct],,,,True,True,16689.0,False,56030.0,46664378024156.0,False,48761160925404.0,460,pokemon-go-special-collection-team-instinct-4ce2c2a7
Pokemon GO Special Collection [Team Mystic],,0.0,49.99,0.0,0.0,pokemon go special collection [team mystic],,,,True,True,16691.0,False,56032.0,46664378155228.0,False,48761161056476.0,461,pokemon-go-special-collection-team-mystic-670275df
Pokemon GO Special Collection [Team Valor],,0.0,49.99,0.0,0.0,pokemon go special collection [team valor],,,,True,True,16690.0,False,56031.0,46664377794780.0,False,48761160696028.0,462,pokemon-go-special-collection-team-valor-a786aa8f
Pokemon GO Tin [Blissey],,0.0,34.99,1.0,31.0,pokemon go tin [blissey],,,,True,True,16659.0,False,56019.0,46413635125468.0,False,48511983714524.0,463,pokemon-go-tin-blissey-71120c55
Pokemon GO Tin [Pikachu],,0.0,32.99,1.0,29.49,pokemon go tin [pikachu],,,,True,True,14232.0,False,39826.0,46412577964252.0,False,48510926880988.0,464,pokemon-go-tin-pikachu-a4252cb7
Pokemon GO Tin [Snorlax],,0.0,34.99,1.0,31.25,pokemon go tin [snorlax],,,,True,True,16662.0,False,39845.0,46412575080668.0,False,48510923997404.0,465,pokemon-go-tin-snorlax-b40d48f5
Pokemon S&M Crimson Invasion Prerelease Kit,,0.0,44.99,,,pokemon s&m crimson invasion prerelease kit,,,,True,,16449.0,False,42924.0,,False,,466,pokemon-sm-crimson-invasion-prerelease-kit-c2eb81f6
Pokemon Scarlet and Violet Build and Battle Box Bundle,,0.0,74.99,,,pokemon scarlet and violet build and battle box bundle,,,,True,,15684.0,False,52708.0,,False,,467,pokemon-scarlet-and-violet-build-and-battle-box-bundle-36d9ad0b
Pokemon Stacking Tin: Treasures of Ruin,,0.0,22.95,0.0,23.49,pokemon stacking tin: treasures of ruin,,,,True,True,15767.0,False,53006.0,46545101160668.0,False,48643328016604.0,468,pokemon-stacking-tin-treasures-of-ruin-40aaed94
Pokemon Sword & Shield Champion's Path Pin Collection [Motostoke Gym],,0.0,54.99,,,pokemon sword & shield champion's path pin collection [motostoke gym],,,,True,,16470.0,False,39843.0,,False,,469,pokemon-sword-shield-champions-path-pin-collection-motostoke-gym-c275f75d
Pokemon Sword and Shield Champion's Path Pin Collection [Hulbury Gym],,0.0,49.99,,,pokemon sword and shield champion's path pin collection [hulbury gym],,,,True,,16469.0,False,39148.0,,False,,470,pokemon-sword-and-shield-champions-path-pin-collection-hulbury-gym-0fd9430f
Pokemon SWSH Brilliant Stars Build & Battle Stadium,,0.0,119.99,,,pokemon swsh brilliant stars build & battle stadium,,,,True,,16464.0,False,44580.0,,False,,471,pokemon-swsh-brilliant-stars-build-battle-stadium-026cb1aa
Pokemon SWSH Eevee Evolutions Premium Collection,,0.0,189.99,,,pokemon swsh eevee evolutions premium collection,,,,True,,13906.0,False,41537.0,,False,,472,pokemon-swsh-eevee-evolutions-premium-collection-c2c43c98
Pokemon Trading Card Game Classic,,0.0,259.99,1.0,259.75,pokemon trading card game classic,,,,True,True,16660.0,False,56020.0,46412305105116.0,False,48510654087388.0,473,pokemon-trading-card-game-classic-3b9fc985
Pokémon GO Booster Pack,30.0,22.0,7.0,22.0,6.49,pokémon go booster pack,0.0,157.25,,True,True,13651.0,False,40292.0,46188992102620.0,False,48287278629084.0,474,pokémon-go-booster-pack-27c8ecf8
Pokémon GO Poké Ball Tin [3-Tin Bundle],3.0,0.0,68.99,0.0,74.25,pokémon go poké ball tin [3-tin bundle],65.49,,,True,True,14231.0,False,48286.0,46412564365532.0,False,48510913282268.0,475,pokémon-go-poké-ball-tin-3-tin-bundle-98eaf951
Polteageist V Box,1.0,0.0,99.99,1.0,97.99,polteageist v box,80.75,,,True,True,16661.0,False,39837.0,46410933633244.0,False,48509277176028.0,476,polteageist-v-box-adcaef38
Power Partnership Tin [Garchomp & Giratina GX],,0.0,259.99,1.0,597.75,power partnership tin [garchomp & giratina gx],,,,True,True,16496.0,False,55026.0,46649984155868.0,False,48746994598108.0,477,power-partnership-tin-garchomp-giratina-gx-8331bdf0
Power Partnership Tin [Lucario & Melmetal GX],,0.0,299.99,1.0,259.75,power partnership tin [lucario & melmetal gx],,,,True,True,16452.0,False,44540.0,46650226540764.0,False,48747217912028.0,478,power-partnership-tin-lucario-melmetal-gx-d83fd7b1
Power Partnership Tin [Mewtwo & Mew GX],,1.0,1049.99,1.0,980.99,power partnership tin [mewtwo & mew gx],,,,True,True,16445.0,False,44532.0,46650225950940.0,False,48747217322204.0,479,power-partnership-tin-mewtwo-mew-gx-5beb2f5a
Prismatic Evolutions 2-Pack Blister [Eevee],,3.0,31.99,2.0,30.75,prismatic evolutions 2-pack blister [eevee],,,,True,True,14639.0,False,48913.0,46413637288156.0,False,48511986270428.0,480,prismatic-evolutions-2-pack-blister-eevee-d008b6ca
Prismatic Evolutions [Binder Only],,7.0,14.95,7.0,14.95,prismatic evolutions [binder only],,,,True,True,12720.0,False,42373.0,46489597182172.0,False,48587892031708.0,481,prismatic-evolutions-binder-only-9de57e17
Prismatic Evolutions Accessory Pouch Special Collection,,63.0,63.95,64.0,55.75,prismatic evolutions accessory pouch special collection,,,,True,True,14942.0,False,50517.0,46511278194908.0,False,48609539621084.0,482,prismatic-evolutions-accessory-pouch-special-collection-b8f173c8
Prismatic Evolutions Binder Collection,13.0,3.0,68.99,4.0,62.75,prismatic evolutions binder collection,431.94,399.75,,True,True,12405.0,False,40173.0,46427061616860.0,False,48525405847772.0,483,prismatic-evolutions-binder-collection-3328a1fc
Prismatic Evolutions Booster Bundle,,95.0,74.49,86.0,72.99,prismatic evolutions booster bundle,,,,True,True,14638.0,False,48912.0,46518769680604.0,False,48617029664988.0,484,prismatic-evolutions-booster-bundle-940b9bc4
Prismatic Evolutions Booster Pack,0.0,58.0,11.99,116.0,11.0,prismatic evolutions booster pack,0.0,,,True,True,14964.0,False,40226.0,46188934070492.0,False,48287220039900.0,485,prismatic-evolutions-booster-pack-6a42f613
Prismatic Evolutions Eevee Pouch,,17.0,9.95,19.0,9.99,prismatic evolutions eevee pouch,,,,True,True,15410.0,False,51904.0,46526940479708.0,False,48625179197660.0,486,prismatic-evolutions-eevee-pouch-26ed328b
Prismatic Evolutions Elite Trainer Box,3.0,5.0,129.99,2.0,105.75,prismatic evolutions elite trainer box,0.0,,,True,True,14097.0,False,40176.0,46189035290844.0,False,48287322931420.0,487,prismatic-evolutions-elite-trainer-box-05b87b57
Prismatic Evolutions Mini Tin [1x Assorted Artwork],,10.0,28.99,9.0,27.49,prismatic evolutions mini tin [1x assorted artwork],,,,True,True,14488.0,False,48744.0,46546170609884.0,False,48644386652380.0,488,prismatic-evolutions-mini-tin-1x-assorted-artwork-9dab72a8
Prismatic Evolutions Mini-Tin Display [Sealed],,0.0,209.95,0.0,223.49,prismatic evolutions mini-tin display [sealed],,,,True,True,15408.0,False,51209.0,46526940709084.0,False,48625180606684.0,489,prismatic-evolutions-minitin-display-sealed-d995a8f3
Prismatic Evolutions Pokémon Center Elite Trainer Box,2.0,1.0,369.95,1.0,334.99,prismatic evolutions pokémon center elite trainer box,349.99,,,True,True,14234.0,False,40175.0,46412972851420.0,False,48511321768156.0,490,prismatic-evolutions-pokémon-center-elite-trainer-box-ebbd0624
Prismatic Evolutions Poster Collection,10.0,5.0,37.99,4.0,29.25,prismatic evolutions poster collection,,389.5,,True,True,12686.0,False,41535.0,46549041447132.0,False,48647157448924.0,491,prismatic-evolutions-poster-collection-d542dcb9
Prismatic Evolutions Super-Premium Collection,,1.0,249.95,0.0,220.49,prismatic evolutions super-premium collection,,,,True,True,15733.0,False,48909.0,46489628836060.0,False,48587923718364.0,492,prismatic-evolutions-superpremium-collection-e6a7b31a
Prismatic Evolutions Surprise Box,,5.0,54.99,4.0,51.99,prismatic evolutions surprise box,,,,True,True,16064.0,False,54335.0,46622156947676.0,False,48719256158428.0,493,prismatic-evolutions-surprise-box-ec47e259
Prismatic Evolutions Tech Sticker Collection [1x Assorted Art],,2.0,34.95,2.0,31.25,prismatic evolutions tech sticker collection [1x assorted art],,,,True,True,16163.0,False,54338.0,46622157111516.0,False,48719256322268.0,494,prismatic-evolutions-tech-sticker-collection-1x-assorted-art-32d79b46
Professor Juniper Premium Tournament Collection,2.0,1.0,74.95,1.0,71.49,professor juniper premium tournament collection,69.99,,,True,True,14270.0,False,48307.0,46412938510556.0,False,48511287427292.0,495,professor-juniper-premium-tournament-collection-19f847a8
Ravnica Allegiance Booster Box,,0.0,109.99,1.0,105.0,ravnica allegiance booster box,104.99,,,True,True,16663.0,False,42462.0,46411644469468.0,False,48509988143324.0,496,ravnica-allegiance-booster-boxes-ef1bf6f1
Ravnica Remastered Draft Booster Box,,0.0,174.99,1.0,170.75,ravnica remastered draft booster box,174.99,,,True,True,16664.0,False,42463.0,46411644043484.0,False,48509987717340.0,497,ravnica-remastered-draft-booster-boxes-be85ce69
Rebel Clash Booster Box,,2.0,399.95,2.0,376.25,rebel clash booster box,,,,True,True,14611.0,False,48893.0,46489596494044.0,False,48587891376348.0,498,rebel-clash-booster-box-48cf0c9e
Rebel Clash Booster Pack,58.0,11.0,8.9,12.0,7.75,rebel clash booster pack,155.74,168.74,,True,True,12070.0,False,38348.0,46189016842460.0,False,48287303368924.0,499,rebel-clash-booster-pack-d083c8b3
Rebel Clash Elite Trainer Box,0.0,0.0,339.99,1.0,335.75,rebel clash elite trainer box,0.0,,,True,True,16665.0,False,38874.0,46410919248092.0,False,48509262790876.0,500,rebel-clash-elite-trainer-box-dbaccf1c
Rebel Clash Sleeved Booster Pack,0.0,2.0,8.99,2.0,8.25,rebel clash sleeved booster pack,0.0,,,True,True,15734.0,False,38365.0,46413741555932.0,False,48512090538204.0,501,rebel-clash-sleeved-booster-pack-017cfff2
Reshiram & Charizard GX Figure Collection,1.0,0.0,349.95,0.0,470.49,reshiram & charizard gx figure collection,,,,True,True,14106.0,False,47545.0,46489596133596.0,False,48587891015900.0,502,reshiram-charizard-gx-figure-collection-492b31b9
Reshiram & Charizard GX Premium Collection,1.0,1.0,229.99,0.0,0.0,reshiram & charizard gx premium collection,,199.99,,True,True,12210.0,False,38818.0,46664378646748.0,False,48761161547996.0,503,pokemon-reshiram-charizard-gx-premium-collection-bfae9040
Return to Ravnica Booster Box,1.0,0.0,139.99,1.0,132.25,return to ravnica booster box,134.99,,,True,True,16666.0,False,42461.0,46411644600540.0,False,48509988274396.0,504,return-to-ravnica-booster-boxes-a599e404
Revenant Recon Commander Deck,,1.0,44.49,1.0,44.0,revenant recon commander deck,119.97,,,True,True,15411.0,False,42447.0,46426469269724.0,False,48524813500636.0,505,revenant-recon-commander-deck-42ff900a
Rise of the Floodborn Booster Box,,0.0,167.95,1.0,156.75,rise of the floodborn booster box,304.0,299.9,,True,True,12841.0,False,42405.0,46411698176220.0,False,48510041850076.0,506,rise-of-the-floodborn-booster-box-1b0e18e3
Rise of the Floodborn Booster Pack,,10.0,6.89,10.0,6.0,rise of the floodborn booster pack,82.39,,,True,True,15412.0,False,42426.0,46426464649436.0,False,48524808880348.0,507,rise-of-the-floodborn-booster-pack-c25f8106
Rise of the Floodborn Illumineer’s Trove,,1.0,68.99,2.0,68.49,rise of the floodborn illumineer’s trove,193.47,,,True,True,15413.0,False,42411.0,46411688083676.0,False,48510031757532.0,508,rise-of-the-floodborn-illumineers-trove-719be2af
Rise of the Floodborn Sleeved Booster Pack,,1.0,6.99,1.0,6.75,rise of the floodborn sleeved booster pack,,,,True,True,15735.0,False,42420.0,46545087824092.0,False,48643314680028.0,509,rise-of-the-floodborn-sleeved-booster-pack-3a6b6d2a
Rise of the Floodborn Starter Deck [Amber & Sapphire],,1.0,9.99,1.0,8.75,rise of the floodborn starter deck [amber & sapphire],,,,True,True,16079.0,False,53969.0,46611498631388.0,False,48708824498396.0,510,rise-of-the-floodborn-starter-deck-amber-sapphire-2316faa8
Rise of the Floodborn Starter Deck [Amethyst & Steel],,1.0,12.99,1.0,10.75,rise of the floodborn starter deck [amethyst & steel],,,,True,True,16071.0,False,53977.0,46611498565852.0,False,48708824432860.0,511,rise-of-the-floodborn-starter-deck-amethyst-steel-8235b758
Roaring Moon ex Box,,5.0,36.99,5.0,35.75,roaring moon ex box,,,,True,True,14194.0,False,48275.0,46489595740380.0,False,48587890622684.0,512,roaring-moon-ex-box-a57c4e1f
Scarlet & Violet Booster Box,3.0,6.0,214.99,5.0,205.75,scarlet & violet booster box,184.0,,,True,True,14237.0,False,40296.0,46412442566876.0,False,48510791418076.0,513,scarlet-violet-booster-box-95418cc5
Scarlet & Violet Booster Pack,,21.0,6.49,20.0,6.25,scarlet & violet booster pack,,,,True,True,12077.0,False,38341.0,46417476911324.0,False,48515822878940.0,514,scarlet-violet-booster-pack-9ecb355f
Scarlet & Violet Build & Battle Box,,54.0,27.99,54.0,27.49,scarlet & violet build & battle box,,,,True,True,14941.0,False,50516.0,46511246573788.0,False,48609507999964.0,515,scarlet-violet-build-battle-box-e0eccc85
Scarlet & Violet Elite Trainer Box [Koraidon],5.0,1.0,74.95,0.0,74.49,scarlet & violet elite trainer box [koraidon],129.98,,,True,True,14248.0,False,48298.0,46430172905692.0,False,48528535978204.0,516,scarlet-violet-elite-trainer-box-koraidon-3fd47a80
Scarlet & Violet Elite Trainer Box [Miraidon],4.0,1.0,79.95,1.0,83.25,scarlet & violet elite trainer box [miraidon],138.98,,,True,True,14247.0,False,48297.0,46430172840156.0,False,48528535912668.0,517,scarlet-violet-elite-trainer-box-miraidon-ba604e4a
Scarlet & violet Pokemon Center Elite Trainer Box [Koraidon],,0.0,249.99,0.0,213.99,scarlet & violet pokemon center elite trainer box [koraidon],,,,True,True,14607.0,False,40300.0,46489595609308.0,False,48587890491612.0,518,scarlet-violet-pokemon-center-elite-trainer-box-koraidon-8b2a5fe9
Scarlet & Violet Pokemon Center Elite Trainer Box [Miraidon],,0.0,239.99,1.0,210.75,scarlet & violet pokemon center elite trainer box [miraidon],,,,True,True,14608.0,False,40330.0,46489595478236.0,False,48587890360540.0,519,scarlet-violet-pokemon-center-elite-trainer-box-miraidon-f916bee5
Scarlet & Violet Sleeved Booster Pack [Assorted Art],,1.0,6.95,2.0,6.75,scarlet & violet sleeved booster pack [assorted art],,,,True,True,15766.0,False,53007.0,46545346134236.0,False,48643573219548.0,520,scarlet-violet-sleeved-booster-pack-assorted-art-ed51a189
Science! Commander Deck,,1.0,38.99,1.0,38.75,science! commander deck,65.98,,,True,True,15414.0,False,42438.0,46426465763548.0,False,48524809994460.0,521,science-commander-deck-5ce4622f
Scrappy Survivors Commander Deck,,0.0,54.99,1.0,54.99,scrappy survivors commander deck,49.99,,,True,True,16667.0,False,42436.0,46426466025692.0,False,48524810256604.0,522,scrappy-survivors-commander-deck-71f94678
Shaymin VSTAR Premium Collection,,0.0,99.99,1.0,88.25,shaymin vstar premium collection,,,,True,True,16424.0,False,54998.0,46647286202588.0,False,48744304148700.0,523,shaymin-vstar-premium-collection-6b2a8df7
Shimmering Skies Booster Pack,,2.0,5.99,3.0,5.0,shimmering skies booster pack,5.04,,,True,True,15415.0,False,42429.0,46426465566940.0,False,48524809797852.0,524,shimmering-skies-booster-pack-590cfcfe
Shimmering Skies Sleeved Booster Pack,,2.0,5.79,3.0,5.75,shimmering skies sleeved booster pack,562.02,,,True,True,15416.0,False,42423.0,46426464977116.0,False,48524809208028.0,525,shimmering-skies-sleeved-booster-pack-1bf4f855
Shimmering Skies Starter Deck [Amethyst & Ruby],,0.0,19.99,1.0,11.75,shimmering skies starter deck [amethyst & ruby],,,,True,True,16066.0,False,53982.0,46611499057372.0,False,48708824924380.0,526,shimmering-skies-starter-deck-amethyst-ruby-14d6e651
Shimmering Skies Starter Deck [Emerald & Steel],,0.0,19.99,1.0,12.49,shimmering skies starter deck [emerald & steel],,,,True,True,16075.0,False,53973.0,46611498696924.0,False,48708824563932.0,527,shimmering-skies-starter-deck-emerald-steel-609a1c7b
Shining Fates Booster Pack,18.0,70.0,9.99,71.0,9.25,shining fates booster pack,0.0,97.68,,True,True,12069.0,False,38349.0,46188980863196.0,False,48287267389660.0,528,shining-fates-booster-pack-7009c1f4
Shining Fates Collection [Pikachu V],,2.0,44.95,4.0,41.25,shining fates collection [pikachu v],,,,True,True,12316.0,False,39138.0,46625823359196.0,False,48722894520540.0,529,pokemon-sword-and-shield-shining-fates-collection-pikachu-v-0c0b032c
Shining Fates Collection [Shiny Boltund V],,0.0,49.95,1.0,47.0,shining fates collection [shiny boltund v],,,,True,True,15764.0,False,53008.0,46545327096028.0,False,48643554181340.0,530,shining-fates-collection-shiny-boltund-v-b32b13df
Shining Fates Collection [Shiny Eldegoss V],,0.0,54.99,1.0,50.99,shining fates collection [shiny eldegoss v],,,,True,True,16668.0,False,56021.0,46545314021596.0,False,48643541106908.0,531,shining-fates-collection-shiny-eldegoss-v-18dcd0c9
Shining Fates Elite Trainer Box,3.0,1.0,114.99,2.0,92.75,shining fates elite trainer box,80.75,89.99,,True,True,12136.0,False,38389.0,46189039616220.0,False,48287327453404.0,532,shining-fates-elite-trainer-box-69b5280b
Shining Fates Mad Party Pin Collection [Bunnelby],,3.0,39.95,3.0,27.25,shining fates mad party pin collection [bunnelby],,,,True,True,16154.0,False,54427.0,46625823850716.0,False,48722895012060.0,533,shining-fates-mad-party-pin-collection-bunnelby-0f9b3350
Shining Fates Mad Party Pin Collection [Galarian Mr. Rime],2.0,2.0,39.95,2.0,31.25,shining fates mad party pin collection [galarian mr. rime],30.99,,,True,True,14269.0,False,48306.0,46430173298908.0,False,48528536371420.0,534,shining-fates-mad-party-pin-collection-galarian-mr-rime-5ef89005
Shining Fates Mad Party Pin Collection [Polteageist],2.0,1.0,32.95,1.0,30.99,shining fates mad party pin collection [polteageist],31.99,0.0,,True,True,14268.0,False,39836.0,46430173233372.0,False,48528536305884.0,535,shining-fates-mad-party-pin-collection-polteageist-e380c535
Shining Fates Mini Tin [1x Assorted Art],,2.0,29.99,3.0,28.25,shining fates mini tin [1x assorted art],,,,True,True,16484.0,False,55038.0,46650025017564.0,False,48747035459804.0,536,shining-fates-mini-tin-assorted-art-23a81608
Shining Fates Premium Collection [Shiny Crobat VMAX],2.0,2.0,74.95,2.0,70.49,shining fates premium collection [shiny crobat vmax],56.99,,,True,True,14249.0,False,45270.0,46412382634204.0,False,48510731485404.0,537,shining-fates-premium-collection-shiny-crobat-vmax-fdac149c
Shining Fates Premium Collection [Shiny Dragapult VMAX],2.0,2.0,74.95,2.0,74.49,shining fates premium collection [shiny dragapult vmax],66.5,,,True,True,14200.0,False,39838.0,46412385714396.0,False,48510734565596.0,538,shining-fates-premium-collection-shiny-dragapult-5c7611b9
Shining Fates V Tin [Boltund V],,2.0,49.95,3.0,50.99,shining fates v tin [boltund v],,,,True,True,16157.0,False,54421.0,46625823719644.0,False,48722894880988.0,539,shining-fates-v-tin-boltund-v-ce01a215
Shining Fates V Tin [Cramorant V],,4.0,49.95,4.0,48.49,shining fates v tin [cramorant v],,,,True,True,16158.0,False,54420.0,46625821032668.0,False,48722892194012.0,540,shining-fates-v-tin-cramorant-v-1153231a
Shining Fates V Tin [Eldegoss V],,3.0,49.95,3.0,48.99,shining fates v tin [eldegoss v],,,,True,True,16159.0,False,54419.0,46625823555804.0,False,48722894717148.0,541,shining-fates-v-tin-eldegoss-v-05c71e42
Shining Legends Booster Pack,21.0,1.0,53.95,0.0,52.99,shining legends booster pack,527.89,499.9,,True,True,12363.0,False,39791.0,46189036470492.0,False,48287324176604.0,542,shining-legends-booster-pack-28d6e7ab
Shining Legends Elite Trainer Box,,0.0,699.99,1.0,659.49,shining legends elite trainer box,,,,True,True,16429.0,False,54993.0,46647286333660.0,False,48744304279772.0,543,shining-legends-elite-trainer-box-4f4756c4
Shining Legends Pin Collection [Marshadow],1.0,0.0,209.99,1.0,205.75,shining legends pin collection [marshadow],176.0,,,True,True,16669.0,False,39857.0,46430172578012.0,False,48528535650524.0,544,shining-legends-pin-collection-marshadow-8f2e04ef
Shining Legends Pin Collection [Pikachu],1.0,0.0,189.99,0.0,184.25,shining legends pin collection [pikachu],,,,True,True,14102.0,False,39847.0,46489594724572.0,False,48587889606876.0,545,shining-legends-pin-collection-pikachu-84ef680a
Shrouded Fable Booster Pack,,0.0,5.99,,,shrouded fable booster pack,,,,True,,13649.0,False,42324.0,,False,,546,pokemon-sv-shrouded-fable-booster-pack-1x-random-artwork-1f8d4119
Shrouded Fable Elite Trainer Box,0.0,0.0,57.99,1.0,67.49,shrouded fable elite trainer box,0.0,,,True,True,14489.0,False,44653.0,46410919117020.0,False,48509262659804.0,547,shrouded-fable-elite-trainer-box-8de4d7e0
Shrouded Fable Pokémon Center Elite Trainer Box,5.0,1.0,94.99,0.0,94.49,shrouded fable pokémon center elite trainer box,0.0,,,True,True,14100.0,False,47542.0,46413104349404.0,False,48511453298908.0,548,shrouded-fable-pokémon-center-elite-trainer-box-1953fad1
Silver Tempest 2-pack Blister [Jirachi],,0.0,29.99,,,silver tempest 2-pack blister [jirachi],,,,True,,14309.0,False,48352.0,,False,,549,silver-tempest-2-pack-blister-jirachi-885a05b7
Silver Tempest 2-pack Blister [Victini],,0.0,21.99,,,silver tempest 2-pack blister [victini],,,,True,,14320.0,False,48363.0,,False,,550,silver-tempest-2-pack-blister-victini-1d2451fa
Silver Tempest Booster Box,5.0,0.0,359.95,0.0,360.75,silver tempest booster box,,519.98,,True,True,12095.0,False,38350.0,46489594396892.0,False,48587889279196.0,551,silver-tempest-booster-box-8704d2b4
Silver Tempest Booster Pack,999.0,1.0,7.95,2.0,7.0,silver tempest booster pack,716.56,473.77,,True,True,12132.0,False,38385.0,46064683712732.0,False,48161008976092.0,552,silver-tempest-booster-pack-18b4cd6f
Silver Tempest Build & Battle Stadium,1.0,0.0,72.99,0.0,96.99,silver tempest build & battle stadium,,,,True,True,14115.0,False,48207.0,46489594069212.0,False,48587888951516.0,553,silver-tempest-build-battle-stadium-debde0cd
Silver Tempest Elite Trainer Box,2.0,1.0,84.99,0.0,79.49,silver tempest elite trainer box,0.0,,check to see how many we have,True,True,14099.0,False,38848.0,46410918723804.0,False,48509262266588.0,554,silver-tempest-elite-trainer-box-89fa8cc8
Silver Tempest Pokemon Center Elite Trainer Box,,0.0,179.99,0.0,244.99,silver tempest pokemon center elite trainer box,,,,True,True,14612.0,False,38354.0,46489593905372.0,False,48587888787676.0,555,silver-tempest-pokemon-center-elite-trainer-box-6cd38c3e
Silver Tempest Sleeved Booster Pack,41.0,1.0,9.99,0.0,9.75,silver tempest sleeved booster pack,,,,True,True,14130.0,False,38388.0,46489593807068.0,False,48587888689372.0,556,silver-tempest-sleeved-booster-pack-a0923f73
Sinnoh Stars Mini Tin [Assorted Art],,0.0,22.95,0.0,22.49,sinnoh stars mini tin [assorted art],,,,True,True,15763.0,False,53009.0,46545294721244.0,False,48643521806556.0,557,sinnoh-stars-mini-tin-assorted-art-e4dc5438
Slashing Legends Tin [Koraidon ex],,19.0,29.99,15.0,27.75,slashing legends tin [koraidon ex],,,,True,True,15928.0,False,53999.0,46611499253980.0,False,48708825120988.0,558,slashing-legends-tin-koraidon-ex-128efe46
Slashing Legends Tin [Zacian ex],,13.0,29.99,15.0,29.49,slashing legends tin [zacian ex],,,,True,True,15932.0,False,53995.0,46611499319516.0,False,48708825186524.0,559,slashing-legends-tin-zacian-ex-f382f6fb
Snorlax Pin Collection,,0.0,99.99,0.0,49.99,snorlax pin collection,,,,True,True,16476.0,False,55047.0,46649996574940.0,False,48747007017180.0,560,snorlax-pin-collection-40ff972d
Special DON! Set Vol. 1 -Luffy-,,1.0,18.95,1.0,17.49,special don! set vol. 1 -luffy-,,,,True,True,15762.0,False,53010.0,46545352327388.0,False,48643579412700.0,561,special-don-set-vol-1-luffy-7cf9fcff
Special DON! Set Vol. 2 -Ace-,,1.0,18.99,1.0,15.75,special don! set vol. 2 -ace-,,,,True,True,15761.0,False,53011.0,46545358356700.0,False,48643585442012.0,562,special-don-set-vol-2-ace-87d33fa1
Special DON! Set Vol. 3 -Sabo-,,1.0,19.99,1.0,18.75,special don! set vol. 3 -sabo-,,,,True,True,16670.0,False,56022.0,46545369235676.0,False,48643596320988.0,563,special-don-set-vol-3-sabo-e09b0753
Spring 2020 Collector's Chest Tin,,0.0,119.99,1.0,117.49,spring 2020 collector's chest tin,,,,True,True,16671.0,False,56023.0,46545289117916.0,False,48643516203228.0,564,spring-2020-collectors-chest-tin-3f7f93a1
Steam Siege Booster Pack,12.0,2.0,15.95,1.0,15.49,steam siege booster pack,,173.88,,True,True,12088.0,False,38330.0,46489593741532.0,False,48587888623836.0,565,steam-siege-booster-pack-f40e33b6
Steam Siege Elite Trainer Box,,0.0,649.99,1.0,749.99,steam siege elite trainer box,,,,True,True,16425.0,False,54997.0,46647286464732.0,False,48744304410844.0,566,steam-siege-elite-trainer-box-dcbe445c
